date,vader,textblob
2018-09-19,0.5423,0.1875
2018-09-20,-0.35,-0.375
2018-09-21,1.5114999999999998,0.7268939393939393
2018-09-22,0.3612,0.07662337662337662
2018-09-24,2.2665,0.3408333333333333
2018-09-25,0.9038,0.6356691919191919
2018-09-26,1.6240999999999999,0.5515584415584416
2018-09-27,-1.6665999999999999,0.2807720057720058
2018-09-28,0.6751,0.02193181818181817
2018-09-29,-0.0258,0.4333333333333333
2018-09-30,1.111,0.05106060606060607
2018-10-01,2.7430999999999996,1.4977272727272726
2018-10-02,0.11589999999999998,0.4000000000000001
2018-10-03,0.4019,-0.075
2018-10-05,-0.4215,-0.25
2018-10-06,0.0,-0.06666666666666668
2018-10-07,0.2694,0.0
2018-10-08,0.0,0.14484848484848484
2018-10-09,2.1387,0.16148148148148148
2018-10-10,-0.9737999999999999,-0.4393749999999999
2018-10-11,1.0909,0.21814814814814815
2018-10-12,2.9017,0.5596296296296297
2018-10-13,0.9288,0.4
2018-10-14,1.3125,0.21006944444444442
2018-10-15,1.244,0.29282407407407407
2018-10-16,4.978499999999999,2.590362554112554
2018-10-17,3.1366,0.7709722222222222
2018-10-18,2.3552,1.4243993506493506
2018-10-19,0.3612,-0.2
2018-10-20,0.30039999999999994,0.2666666666666666
2018-10-22,4.1321,1.4971129663986806
2018-10-23,-0.46559999999999996,0.15981481481481483
2018-10-24,-0.3380000000000001,0.7939118867243866
2018-10-25,0.5658,0.4479591836734694
2018-10-26,-0.7686,-0.7658730158730157
2018-10-27,-0.15440000000000004,-0.03518518518518523
2018-10-29,-0.7523,-0.17164983164983166
2018-10-30,-0.6365,0.27714285714285714
2018-10-31,1.4512999999999998,0.3652777777777778
2018-11-01,1.5406,0.2867559523809524
2018-11-02,0.7133,0.3333333333333333
2018-11-03,0.0,0.0
2018-11-04,0.802,0.35
2018-11-05,2.7606,1.7825
2018-11-06,0.9329999999999998,1.0950000000000002
2018-11-07,1.2115,0.8666666666666667
2018-11-09,1.2269999999999999,0.21666666666666665
2018-11-13,0.1648,0.24166666666666667
2018-11-14,4.241199999999999,2.5168740981240982
2018-11-15,-0.4939,-0.5
2018-11-16,-0.0595,-0.04595238095238097
2018-11-17,0.8375999999999999,0.5
2018-11-18,0.5994,0.33999999999999997
2018-11-19,1.1362,1.4577936507936509
2018-11-20,0.39549999999999996,-0.13888888888888892
2018-11-21,0.941,0.30444444444444446
2018-11-22,1.1843,0.5708333333333333
2018-11-23,0.0,-0.003333333333333327
2018-11-24,0.6369,0.5
2018-11-26,-0.5283,0.26
2018-11-27,1.2574,0.39375
2018-11-28,0.7717,0.4
2018-11-29,1.49,0.7845833333333334
2018-11-30,0.15190000000000003,0.21250000000000002
2018-12-01,-0.5504,0.1177777777777778
2018-12-02,0.8038,-0.03666666666666667
2018-12-03,2.1296999999999997,1.762020202020202
2018-12-04,3.0028999999999995,1.1722889610389609
2018-12-05,0.7845,0.154978354978355
2018-12-06,1.2290999999999999,0.8191558441558442
2018-12-07,0.6980000000000002,0.05393939393939394
2018-12-08,0.5112,0.38755411255411254
2018-12-10,0.23559999999999998,0.4004401154401155
2018-12-12,0.6808,0.1840909090909091
2018-12-13,0.6521999999999999,0.08333333333333333
2018-12-14,0.5905999999999999,0.11416666666666664
2018-12-15,0.9042,0.5340909090909091
2018-12-16,0.0,0.0
2018-12-17,-0.296,0.0
2018-12-18,1.0341,1.0638888888888887
2018-12-20,1.3247,0.45
2018-12-21,-0.05489999999999992,-0.13363636363636344
2018-12-22,0.6252000000000001,0.3125
2018-12-23,1.3018,0.3375
2018-12-24,2.4242,0.9856944444444444
2018-12-26,0.0,0.0
2018-12-27,0.6369,0.35
2018-12-28,2.3523,1.4097222222222223
2018-12-29,0.4110000000000001,0.30069444444444443
2018-12-31,1.5704000000000002,2.0676767676767676
2019-01-01,2.8073,1.1333333333333333
2019-01-02,3.8159,3.004858585858586
2019-01-03,-1.1232000000000002,0.4606060606060606
2019-01-04,4.1852,1.3018981481481482
2019-01-08,0.3182,-0.29348484848484846
2019-01-09,2.502,1.1824074074074074
2019-01-10,1.2366000000000001,0.6916666666666667
2019-01-11,1.6643,2.0125757575757577
2019-01-12,-0.4215,-0.5708333333333333
2019-01-13,1.6492,2.4027056277056276
2019-01-14,3.3497,1.503472222222222
2019-01-15,1.6618999999999995,4.106507936507937
2019-01-16,0.4544000000000001,1.9030473098330238
2019-01-17,2.6006000000000005,4.323851310726311
2019-01-18,2.8682000000000003,1.1697777777777776
2019-01-19,-0.2411000000000001,0.7594386574074075
2019-01-20,1.6988000000000003,1.038095238095238
2019-01-21,1.7029999999999998,1.6063492063492066
2019-01-22,3.2592,9.76332160894661
